#,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary
-1.6833592137668036,-1.6704459012242174,0.8999396227507056,-1.9585987419881503,-0.7813483190561189,-1.8766685265306182,-0.6353776435894438,-1.4799656707389743,-1.7214306361166185,-1.3124789803021384,-1.4017320594375378,False
-1.6799407917055942,-1.6704459012242174,-1.0352007963697856,-0.37071756718397314,-0.40307760153377414,-1.0975813714346527,-0.7982344690265598,0.5261609378525895,0.2929706478742286,0.03384092144333063,-1.4017320594375378,False
-1.676522369644385,-1.6704459012242174,-0.06763058680954,-2.0421714353988962,-1.1596190365784638,-1.409216233473039,-1.4496617707750237,-1.6342831021690947,-1.9045580255703318,-0.6393190294294039,-1.4017320594375378,False
-1.6731039475831755,-1.6704459012242174,-0.06763058680954,-1.9585987419881503,-0.9704836778172914,-1.7208510955114251,-0.7982344690265598,-1.4799656707389743,-1.7214306361166185,-1.1441889925839548,-1.4017320594375378,False
-1.669685525521966,-1.6704459012242174,-0.06763058680954,-0.37071756718397314,-0.21394224277260174,0.30477550773808476,-1.1239481199007917,-0.8626959450184932,0.2929706478742286,0.20213090916151424,-1.4017320594375378,False
-1.669685525521966,-1.6704459012242174,-0.06763058680954,0.46500936692348854,-0.21394224277260174,2.1745846799684014,-1.1239481199007917,-1.788600533599215,0.2929706478742286,2.558190737216085,-1.4017320594375378,False
-1.6662671034607566,0.49280603420280417,-1.0352007963697856,-1.5741643522987179,-1.1596190365784638,-1.0975813714346527,-1.1239481199007917,-1.171330807878734,-1.3551758572091916,-0.4373710441675835,-1.4017320594375378,False
-1.6628486813995473,0.49280603420280417,-1.0352007963697856,-0.7551519568734055,-0.2895963862770707,-0.6301290783770737,-0.6353776435894438,-0.7083785135883729,-0.8057936888480516,0.06749891898696736,-1.4017320594375378,False
-1.6594302593383379,0.49280603420280417,-1.0352007963697856,0.33129305746629467,0.4669450487676189,-0.0068593543003013764,0.01604965815902014,-0.09110878786789166,-0.0732841310331981,1.077238845296069,-1.4017320594375378,False
-1.6594302593383379,0.49280603420280417,-1.0352007963697856,1.1670199915737562,0.4669450487676189,-0.0068593543003013764,0.17890648359613612,1.9150178207236723,0.2929706478742286,1.7503987961688035,-1.4017320594375378,False
-1.6560118372771284,0.49280603420280417,0.8999396227507056,-1.5574498136165686,-1.5378897541008085,-0.7547830231924281,-1.2868049453379078,-1.4799656707389743,-1.3551758572091916,0.10115691653060407,-1.4017320594375378,False
-1.6525934152159192,0.49280603420280417,0.8999396227507056,-0.22028671904463,-0.5922129602949465,0.024304131903537238,-0.4725208181523278,-0.7083785135883729,-0.0732841310331981,0.9426068551215222,-1.4017320594375378,False
-1.6491749931547097,0.49280603420280417,-1.0352007963697856,-1.4822343895468972,-1.1596190365784638,-0.6301290783770737,-1.4496617707750237,-1.29478475302283,-1.5016777687721623,0.03384092144333063,-1.4017320594375378,False
-1.6457565710935003,0.49280603420280417,-1.0352007963697856,0.022074091846533857,-0.21394224277260174,0.30477550773808476,-0.30966399271521183,-0.3688801644421082,-0.40291343204988217,1.0435808477524324,-1.4017320594375378,False
-1.6423381490322908,0.6730770288217226,0.8999396227507056,-1.264945386678957,-1.3487543953396361,-0.6301290783770737,-0.9936626595510989,-1.0170133764486136,-0.6592917772850809,-0.47102904171122023,-1.4017320594375378,False
-1.6389197269710816,0.6730770288217226,0.8999396227507056,-0.01135498551776461,-0.40307760153377414,0.1489580767188917,-0.17937853236551904,-0.24542621929801198,0.25634516998348594,0.37042089687969787,-1.4017320594375378,False
-1.6355013049098721,-1.1296329173674622,0.8999396227507056,-0.9975127677645693,-1.3487543953396361,-0.7859465093962666,-1.1239481199007917,-0.7083785135883729,-0.8057936888480516,0.7070008723160651,-1.4017320594375378,False
-1.6320828828486627,-1.1296329173674622,0.8999396227507056,0.38143667351274235,-0.40307760153377414,0.30477550773808476,-0.6353776435894438,0.5261609378525895,0.2929706478742286,1.3801608231887996,-1.4017320594375378,False
-1.6286644607874532,0.13226404496496721,0.8999396227507056,-1.1646581545860617,-0.7813483190561189,-0.16267678531949445,0.3417633090332521,-1.6342831021690947,-1.538303246662905,-0.9758990048657711,-1.4017320594375378,False
-1.625246038726244,0.13226404496496721,0.8999396227507056,0.08893224657513078,0.16432847474974308,0.6164103697764709,1.156047436218832,-0.8626959450184932,-0.6226662993943382,-0.13444906627485298,-1.4017320594375378,False
-1.6218276166650345,0.6730770288217226,0.8999396227507056,-1.3735898881129271,-0.5922129602949465,-1.0352543990269756,-0.7330917388517134,-1.0170133764486136,-1.1720484677554783,-0.9422410073221343,-1.4017320594375378,False
-1.618409194603825,0.6730770288217226,0.8999396227507056,-0.6214356474162116,-0.024806884011429338,-0.5678021059693964,-0.24452126254036544,-0.5540610821582526,-0.6226662993943382,-0.4373710441675835,-1.4017320594375378,False
-1.6149907725426156,0.6730770288217226,-0.5514156915896627,0.5485820603342347,0.7317345510332602,0.36710248014576197,0.4069060392080985,0.06320864356222865,0.476098037327942,0.23578890670515096,-1.4017320594375378,False
-1.6115723504814063,0.6730770288217226,0.8999396227507056,-1.3903044267950764,-0.9326566060650568,-0.7236195369885895,-1.1239481199007917,-1.0170133764486136,-1.1720484677554783,-0.6393190294294039,-1.4017320594375378,False
-1.6081539284201969,0.6730770288217226,0.8999396227507056,-0.6214356474162116,-0.36525052978153966,-0.25616724393101026,-0.5702349134145974,-0.5540610821582526,-0.6226662993943382,-0.13444906627485298,-1.4017320594375378,False
-1.6047355063589874,0.6730770288217226,-0.5514156915896627,0.5485820603342347,0.39129090526314997,0.678737342184148,0.08119238833386654,0.37184350642246927,0.10984325842051526,0.5387108845978815,-1.4017320594375378,False
-1.6013170842977782,-0.9493619227485436,0.8999396227507056,-0.9724409597413455,-0.024806884011429338,-1.0975813714346527,-0.8633771992014061,-0.3997436507281323,-0.25641152048691146,-1.1441889925839548,-1.4017320594375378,False
-1.5978986622365687,-0.9493619227485436,0.8999396227507056,0.3647221348305931,0.9208699097944326,-0.3184942163386875,-0.04909307201582625,0.6804783692827099,0.6592254267816554,-0.3027390539930366,-1.4017320594375378,False
-1.5944802401753593,-0.5888199335107067,0.8999396227507056,-1.1730154239271364,-1.2352731800829326,-1.2222353162500073,-1.1239481199007917,-0.7083785135883729,-0.25641152048691146,-0.13444906627485298,-1.4017320594375378,False
-1.5910618181141498,-0.5888199335107067,0.8999396227507056,0.5485820603342347,0.0886743312452741,-0.13151329911565582,0.01604965815902014,0.24838956127837303,1.0254802056890822,1.0435808477524324,-1.4017320594375378,False
-1.5876433960529406,0.49280603420280417,-1.5189859011499083,-1.4153762348183,1.6774113448391224,-1.0975813714346527,-1.7753754216492557,-0.8626959450184932,-1.7214306361166185,-1.6490589557385056,-1.4017320594375378,False
-1.5842249739917311,0.49280603420280417,-1.5189859011499083,-0.03642679354098846,2.6230881386449845,-0.3184942163386875,-0.9610912944636757,0.37184350642246927,-0.8057936888480516,-0.8076090171475875,-1.4017320594375378,False
-1.5808065519305217,0.6730770288217226,-1.0352007963697856,-1.6243079683451656,-1.1596190365784638,-1.0975813714346527,-1.2868049453379078,-1.3256482393088542,-1.1720484677554783,-0.47102904171122023,-1.4017320594375378,False
-1.5773881298693122,0.6730770288217226,-1.0352007963697856,0.13071859328050386,0.16432847474974308,-0.0068593543003013764,-0.14680716727809584,-0.24542621929801198,0.10984325842051526,0.7070008723160651,-1.4017320594375378,False
-1.573969707808103,-0.04800694965395127,-0.06763058680954,-0.9975127677645693,-0.9704836778172914,-0.9417639404154597,-0.6353776435894438,0.06320864356222865,-0.25641152048691146,-1.3124789803021384,-1.4017320594375378,False
-1.5705512857468935,-0.04800694965395127,-0.06763058680954,-0.37071756718397314,-0.40307760153377414,-0.47431164735788056,-0.14680716727809584,0.37184350642246927,0.10984325842051526,-0.9758990048657711,-1.4017320594375378,False
-1.567132863685684,-0.04800694965395127,-0.06763058680954,0.4232230202181155,0.16432847474974308,-0.0068593543003013764,0.3417633090332521,1.1434306635730709,0.6592254267816554,-0.6393190294294039,-1.4017320594375378,False
-1.5637144416244746,-1.6704459012242174,-0.712677393183037,-1.290017194702181,-1.3487543953396361,-0.3184942163386875,-0.6353776435894438,-0.8626959450184932,-0.6226662993943382,-1.480768968020322,-1.4017320594375378,False
-1.5602960195632654,-1.6704459012242174,-0.712677393183037,-0.28714487377322695,-0.40307760153377414,0.4605929387572778,0.17890648359613612,-0.3997436507281323,0.2929706478742286,-1.3124789803021384,-1.4017320594375378,False
-1.556877597502056,-1.6704459012242174,-0.06763058680954,-1.1228718078806885,-0.40307760153377414,-0.7859465093962666,-0.7982344690265598,-1.0170133764486136,-0.6226662993943382,-0.8076090171475875,-1.4017320594375378,False
-1.5534591754408464,-1.6704459012242174,-0.06763058680954,0.08893224657513078,-0.024806884011429338,-0.47431164735788056,-0.4725208181523278,0.5261609378525895,0.10984325842051526,0.7070008723160651,-1.4017320594375378,False
-1.5500407533796372,0.13226404496496721,0.8999396227507056,-1.4571625815236733,-2.2944311891454983,-0.7859465093962666,-1.6125185962121396,-1.171330807878734,-0.9889210783017649,0.8752908600342487,-1.4017320594375378,False
-1.5466223313184277,0.13226404496496721,0.8999396227507056,-0.28714487377322695,-1.3487543953396361,-0.0068593543003013764,-0.7982344690265598,-0.7083785135883729,-0.0732841310331981,1.7167407986251668,-1.4017320594375378,False
-1.5432039092572183,0.49280603420280417,0.8999396227507056,-1.2482308479968078,-1.1596190365784638,-1.0975813714346527,-1.2868049453379078,-1.0170133764486136,-1.1720484677554783,0.7070008723160651,-1.4017320594375378,False
-1.5397854871960088,0.49280603420280417,0.8999396227507056,0.005359553164384623,-0.21394224277260174,-0.3184942163386875,-0.4725208181523278,-0.24542621929801198,-0.25641152048691146,1.5484508109069832,-1.4017320594375378,False
-1.5363670651347996,1.3941610072973964,0.8999396227507056,-0.9975127677645693,-0.7813483190561189,-0.8794369680077825,-0.8633771992014061,-0.24542621929801198,-0.8057936888480516,-0.47102904171122023,-1.4017320594375378,False
-1.5329486430735901,1.3941610072973964,0.8999396227507056,0.5067957136288617,0.3534638335109155,0.05546761810737585,0.11376375342128972,0.6804783692827099,0.2929706478742286,0.5387108845978815,-1.4017320594375378,False
-1.5295302210123807,-0.7690909281296252,0.8999396227507056,-1.1228718078806885,-1.1596190365784638,-0.0068593543003013764,-1.2868049453379078,-1.171330807878734,-0.9889210783017649,0.03384092144333063,-1.4017320594375378,False
-1.5261117989511712,-0.7690909281296252,0.8999396227507056,0.13071859328050386,-0.21394224277260174,0.772227800795664,-0.4725208181523278,-0.3997436507281323,-0.0732841310331981,0.8752908600342487,-1.4017320594375378,False
-1.522693376889962,-0.5888199335107067,0.8999396227507056,-0.7467946875323309,-0.5922129602949465,-0.3184942163386875,-0.9610912944636757,-0.09110878786789166,-0.8057936888480516,-0.3027390539930366,-1.4017320594375378,False
-1.5192749548287525,-0.5888199335107067,0.8999396227507056,0.9664455273879655,0.7317345510332602,0.928045231814857,0.17890648359613612,0.8347958007128302,0.2929706478742286,0.8752908600342487,-1.4017320594375378,False
-1.515856532767543,1.3941610072973964,0.8999396227507056,-1.1646581545860617,-1.1596190365784638,-0.9417639404154597,-1.1239481199007917,-1.0170133764486136,-1.1720484677554783,0.7070008723160651,-1.4017320594375378,False
-1.5124381107063336,1.3941610072973964,0.8999396227507056,-0.4542902605947193,-0.21394224277260174,-0.47431164735788056,-0.30966399271521183,-0.7083785135883729,-0.8057936888480516,0.7070008723160651,-1.4017320594375378,False
-1.5090196886451244,1.3941610072973964,-1.3577241995565341,0.5903684070396078,0.7317345510332602,0.4605929387572778,0.667476959907484,-0.09110878786789166,0.6592254267816554,0.03384092144333063,-1.4017320594375378,False
-1.505601266583915,0.8533480234406411,0.8999396227507056,-1.0810854611753156,-1.727025112861981,-1.8766685265306182,-1.9382322470863715,0.9891132321429505,-0.6226662993943382,0.7070008723160651,-1.4017320594375378,False
-1.5021828445227055,0.8533480234406411,0.8999396227507056,-0.3289312204786,-1.1596190365784638,-1.409216233473039,-1.4496617707750237,1.4520655264333113,-0.0732841310331981,1.211870835470616,-1.4017320594375378,False
-1.498764422461496,0.8533480234406411,0.8999396227507056,0.5067957136288617,-0.5922129602949465,-0.9417639404154597,-0.9610912944636757,1.9150178207236723,0.8423528162353687,1.7167407986251668,-1.4017320594375378,False
-1.498764422461496,0.8533480234406411,0.8999396227507056,1.258949954325577,-0.5922129602949465,-0.9417639404154597,-0.30966399271521183,3.149557272164635,0.8423528162353687,2.7264807249342686,-1.4017320594375378,False
-1.4953460004002868,-0.7690909281296252,0.8999396227507056,-1.1228718078806885,-0.024806884011429338,-0.0068593543003013764,-0.7982344690265598,-1.171330807878734,-1.3551758572091916,-1.1441889925839548,-1.4017320594375378,False
-1.4919275783390773,-0.7690909281296252,0.8999396227507056,-0.28714487377322695,0.3534638335109155,0.6164103697764709,-0.14680716727809584,-0.7083785135883729,-0.43953890994062483,-0.8076090171475875,-1.4017320594375378,False
-1.4885091562778678,-0.7690909281296252,0.8999396227507056,0.5485820603342347,0.7317345510332602,1.5513149558916293,0.17890648359613612,-0.24542621929801198,0.476098037327942,-0.47102904171122023,-1.4017320594375378,False
-1.4850907342166586,-0.04800694965395127,-0.06763058680954,-1.1646581545860617,-0.7813483190561189,-0.16267678531949445,-1.2868049453379078,-0.09110878786789166,-1.538303246662905,-0.9758990048657711,-1.4017320594375378,False
-1.4816723121554491,-0.04800694965395127,-0.06763058680954,-0.4125039138893462,-0.21394224277260174,0.30477550773808476,-0.7982344690265598,0.37184350642246927,-0.9889210783017649,-0.47102904171122023,-1.4017320594375378,False
-1.4782538900942397,-0.04800694965395127,-0.06763058680954,0.4232230202181155,0.3534638335109155,0.772227800795664,-0.30966399271521183,0.8347958007128302,-0.0732841310331981,0.03384092144333063,-1.4017320594375378,False
-1.4748354680330302,1.3941610072973964,-0.06763058680954,-0.8721537276484501,-1.1596190365784638,-1.2533988024538458,-1.2868049453379078,-0.7083785135883729,1.0254802056890822,0.03384092144333063,-1.4017320594375378,False
-1.471417045971821,1.3941610072973964,-0.06763058680954,0.6321547537449809,0.3534638335109155,-0.3184942163386875,-0.30966399271521183,0.21752607499234897,1.7579897635039357,1.0435808477524324,-1.4017320594375378,False
-1.4679986239106115,1.0336190180595595,-0.5514156915896627,-1.1646581545860617,-1.1596190365784638,-0.0068593543003013764,0.8303337853446,-1.3256482393088542,-1.538303246662905,-1.6490589557385056,-1.4017320594375378,False
-1.464580201849402,1.0336190180595595,-0.5514156915896627,-0.4125039138893462,-0.5922129602949465,0.4605929387572778,1.3189042616559479,-0.8626959450184932,-0.9889210783017649,-1.1441889925839548,-1.4017320594375378,False
-1.4611617797881926,1.0336190180595595,-0.5514156915896627,0.46500936692348854,0.3534638335109155,1.239680093853243,1.807474737967296,-0.5540610821582526,-0.25641152048691146,-0.8076090171475875,-1.4017320594375378,False
-1.4577433577269834,-0.5888199335107067,0.8999396227507056,-0.24535852706785388,-0.7813483190561189,0.1489580767188917,-0.6353776435894438,-0.24542621929801198,-0.25641152048691146,0.7070008723160651,-1.4017320594375378,False
-1.454324935665774,-0.5888199335107067,0.8999396227507056,0.5067957136288617,-0.21394224277260174,0.6164103697764709,-0.14680716727809584,0.21752607499234897,0.2929706478742286,1.211870835470616,-1.4017320594375378,False
-1.4509065136045645,1.3941610072973964,0.09363111478383428,-1.0392991144699424,0.7317345510332602,-0.47431164735788056,-0.30966399271521183,-1.0170133764486136,-1.1720484677554783,-1.8173489434566892,-1.4017320594375378,False
-1.447488091543355,1.3941610072973964,0.09363111478383428,0.4232230202181155,0.9208699097944326,-0.16267678531949445,1.156047436218832,0.8347958007128302,0.2929706478742286,-1.3124789803021384,-1.4017320594375378,False
-1.447488091543355,1.3941610072973964,0.09363111478383428,1.258949954325577,0.9208699097944326,-0.16267678531949445,3.436042992338456,1.760700389293552,0.2929706478742286,-1.3124789803021384,-1.4017320594375378,False
-1.4440696694821458,-1.1296329173674622,0.4161545179705828,-0.9557264210591963,-1.727025112861981,-1.409216233473039,-0.14680716727809584,0.6804783692827099,-0.6226662993943382,-0.8076090171475875,-1.4017320594375378,False
-1.4406512474209363,-1.1296329173674622,0.4161545179705828,0.21429128669125003,-0.7813483190561189,-0.6301290783770737,0.667476959907484,1.4520655264333113,-0.0732841310331981,0.03384092144333063,-1.4017320594375378,False
-1.4372328253597269,0.49280603420280417,-1.0352007963697856,-0.7300801488501817,-0.7056941755516499,-0.47431164735788056,-0.6353776435894438,-0.4614706233001804,-0.3662879541591395,-0.3027390539930366,-1.4017320594375378,False
-1.4338144032985176,0.49280603420280417,-1.0352007963697856,-1.0810854611753156,-1.3487543953396361,0.1489580767188917,-0.9610912944636757,-1.171330807878734,-1.3551758572091916,0.20213090916151424,-1.4017320594375378,False
-1.4303959812373082,0.49280603420280417,-1.0352007963697856,0.17250493998587696,-0.40307760153377414,0.928045231814857,-0.14680716727809584,-0.3997436507281323,-0.43953890994062483,1.0435808477524324,-1.4017320594375378,False
-1.4269775591760987,1.3941610072973964,0.8999396227507056,-0.9557264210591963,-0.21394224277260174,-1.0975813714346527,-0.6353776435894438,-0.8626959450184932,-0.0732841310331981,-0.8076090171475875,-1.4017320594375378,False
-1.4235591371148892,1.3941610072973964,-0.39015398999628853,0.2978639801019962,0.7317345510332602,-0.3184942163386875,0.17890648359613612,-0.09110878786789166,0.8423528162353687,0.03384092144333063,-1.4017320594375378,False
-1.42014071505368,0.6730770288217226,0.8999396227507056,-0.9557264210591963,0.3534638335109155,-0.0068593543003013764,-0.7982344690265598,-1.0170133764486136,-0.8057936888480516,-1.480768968020322,-1.4017320594375378,False
-1.4167222929924705,0.6730770288217226,0.8999396227507056,0.5067957136288617,1.2991406273167774,0.772227800795664,0.01604965815902014,-0.24542621929801198,1.0254802056890822,-0.6393190294294039,-1.4017320594375378,False
-1.413303870931261,1.3941610072973964,0.8999396227507056,-1.1228718078806885,-1.5378897541008085,-0.47431164735788056,0.8303337853446,-0.8626959450184932,-1.7214306361166185,-0.9758990048657711,-1.4017320594375378,False
-1.4098854488700516,1.3941610072973964,-0.39015398999628853,0.715727447155727,-0.7813483190561189,0.4605929387572778,3.436042992338456,0.37184350642246927,-0.9889210783017649,0.03384092144333063,-1.4017320594375378,False
-1.4064670268088424,-0.22827794427286974,-0.06763058680954,-1.0810854611753156,-1.5378897541008085,-1.409216233473039,-1.4496617707750237,0.8347958007128302,-1.3551758572091916,0.37042089687969787,-1.4017320594375378,False
-1.403048604747633,-0.22827794427286974,-0.06763058680954,-0.28714487377322695,-0.9704836778172914,-0.9417639404154597,-0.9610912944636757,1.2977480950031912,-0.6226662993943382,0.8752908600342487,-1.4017320594375378,False
-1.3996301826864235,-0.22827794427286974,-0.06763058680954,0.5067957136288617,-0.40307760153377414,-0.47431164735788056,-0.4725208181523278,1.760700389293552,0.10984325842051526,1.3801608231887996,-1.4017320594375378,False
-1.3996301826864235,-0.22827794427286974,-0.06763058680954,1.3425226477363232,-0.40307760153377414,-0.47431164735788056,0.17890648359613612,2.9952398407345147,0.8423528162353687,2.0533207740615342,-1.4017320594375378,False
-1.396211760625214,1.0336190180595595,-0.5514156915896627,-0.4542902605947193,-1.3487543953396361,-1.0975813714346527,2.784615690589992,-1.3256482393088542,-0.9889210783017649,0.03384092144333063,-1.4017320594375378,False
-1.3927933385640048,0.8533480234406411,0.8999396227507056,-0.9306546130359724,-0.40307760153377414,-1.004090912823137,-0.9610912944636757,-0.9244229175905413,0.6592254267816554,-0.9085830097784976,-1.4017320594375378,False
-1.3893749165027953,0.8533480234406411,0.8999396227507056,0.3647221348305931,0.5425991922720879,-0.22500375772717165,-0.14680716727809584,0.0014816709901805283,1.5748623740502221,-0.06713307118757954,-1.4017320594375378,False
-1.3859564944415859,1.3941610072973964,0.8999396227507056,-0.9557264210591963,-1.5378897541008085,0.772227800795664,0.5046201344703681,-1.4799656707389743,-1.7214306361166185,-0.6393190294294039,-1.4017320594375378,False
-1.3825380723803766,1.3941610072973964,0.8999396227507056,0.2978639801019962,-0.5922129602949465,1.5513149558916293,1.3189042616559479,-0.7083785135883729,-0.8057936888480516,0.20213090916151424,-1.4017320594375378,False
-1.3791196503191672,-1.1296329173674622,0.8999396227507056,-0.9139400743538232,-1.1596190365784638,-1.565033664492232,-0.7982344690265598,-0.5540610821582526,-0.6226662993943382,1.0435808477524324,-1.4017320594375378,False
-1.3757012282579577,-1.1296329173674622,0.8999396227507056,0.3396503268073693,-0.40307760153377414,-0.9417639404154597,-0.14680716727809584,0.21752607499234897,0.2929706478742286,2.3899007494979014,-1.4017320594375378,False
-1.3722828061967483,-0.04800694965395127,0.09363111478383428,-0.9557264210591963,-0.40307760153377414,-1.2533988024538458,0.17890648359613612,-0.3997436507281323,-0.9889210783017649,-0.9758990048657711,-1.4017320594375378,False
-1.368864384135539,-0.04800694965395127,0.09363111478383428,0.6739411004503539,0.9208699097944326,0.4605929387572778,0.3417633090332521,1.6063829578634317,-0.25641152048691146,-0.47102904171122023,-1.4017320594375378,False
-1.3654459620743296,0.13226404496496721,0.8999396227507056,-0.9975127677645693,-0.7813483190561189,-0.9417639404154597,0.667476959907484,-1.0170133764486136,-0.8057936888480516,-1.1441889925839548,-1.4017320594375378,False
-1.36202754001312,0.13226404496496721,0.8999396227507056,-0.11999948695173462,-0.40307760153377414,-0.0068593543003013764,1.156047436218832,-0.7083785135883729,0.2929706478742286,-0.8076090171475875,-1.4017320594375378,False
-1.3586091179519106,-0.7690909281296252,0.8999396227507056,0.13071859328050386,-0.7813483190561189,1.239680093853243,-0.7005203737642902,-1.171330807878734,1.3917349845965088,0.6060268796851549,-1.4017320594375378,False
-1.3551906958907014,-0.7690909281296252,0.8999396227507056,0.13071859328050386,-0.7813483190561189,0.772227800795664,0.14633511850871292,-1.171330807878734,1.3917349845965088,0.23578890670515096,-1.4017320594375378,False
-1.351772273829492,0.49280603420280417,0.8999396227507056,-0.4542902605947193,0.7317345510332602,-0.7859465093962666,0.01604965815902014,-0.3997436507281323,0.10984325842051526,-1.3124789803021384,-1.4017320594375378,False
-1.3483538517682825,0.6730770288217226,0.8999396227507056,-0.830367380943077,-1.1596190365784638,-0.47431164735788056,0.667476959907484,-0.3997436507281323,-0.9889210783017649,-1.1441889925839548,-1.4017320594375378,False
-1.344935429707073,0.6730770288217226,0.8999396227507056,0.4232230202181155,-0.21394224277260174,0.30477550773808476,1.481761087093064,0.37184350642246927,-0.0732841310331981,-0.3027390539930366,-1.4017320594375378,False
-1.3415170076458638,0.13226404496496721,0.2548928163772085,-0.788581034237704,0.3534638335109155,0.1489580767188917,0.667476959907484,-1.3256482393088542,-1.538303246662905,-1.480768968020322,-1.4017320594375378,False
-1.3380985855846543,0.13226404496496721,0.2548928163772085,0.38143667351274235,1.2991406273167774,1.5513149558916293,1.481761087093064,-0.8626959450184932,-0.9889210783017649,-0.9758990048657711,-1.4017320594375378,False
-1.3346801635234449,0.49280603420280417,0.8999396227507056,0.08893224657513078,6.784066031390777,-2.3441208195881975,-2.2639458979606037,-1.171330807878734,1.2086075951427955,-0.6393190294294039,-1.4017320594375378,False
-1.3312617414622354,-0.04800694965395127,0.8999396227507056,-0.03642679354098846,-0.21394224277260174,-0.7859465093962666,1.3189042616559479,0.8347958007128302,-1.1720484677554783,-0.3027390539930366,-1.4017320594375378,False
-1.3278433194010262,0.49280603420280417,0.8999396227507056,0.4232230202181155,1.2991406273167774,0.4605929387572778,0.17890648359613612,-1.0170133764486136,0.2929706478742286,0.7070008723160651,-1.4017320594375378,False
-1.3278433194010262,0.49280603420280417,0.8999396227507056,1.258949954325577,1.2991406273167774,1.3954975248724362,0.8303337853446,-0.3997436507281323,1.0254802056890822,1.0435808477524324,-1.4017320594375378,False
-1.3244248973398167,1.3941610072973964,0.8999396227507056,-1.2064445012914349,-1.5378897541008085,-1.2533988024538458,-0.14680716727809584,-0.09110878786789166,-1.7214306361166185,-0.3027390539930366,-1.4017320594375378,False
-1.3210064752786073,1.3941610072973964,0.8999396227507056,0.005359553164384623,-0.5922129602949465,-0.47431164735788056,0.667476959907484,0.6804783692827099,-0.9889210783017649,0.5387108845978815,-1.4017320594375378,False
-1.317588053217398,1.3941610072973964,0.8999396227507056,-0.9975127677645693,-0.9704836778172914,-0.41198467495020336,-0.4725208181523278,-1.171330807878734,-0.8057936888480516,-0.20176506136212644,-1.4017320594375378,False
-1.3141696311561886,1.3941610072973964,0.8999396227507056,0.08893224657513078,0.3534638335109155,0.36710248014576197,-0.30966399271521183,-0.24542621929801198,0.2929706478742286,-0.03347507364394282,-1.4017320594375378,False
